label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
hello,0.0,0.0,0.0,-0.13258196413516998,-0.06298191845417023,-0.06338027864694595,-0.2420056313276291,-0.1962893158197403,-0.09641198813915253,-0.3036799430847168,-0.326622873544693,-0.12491542845964432,-0.33505555987358093,-0.4598701596260071,-0.15147005021572113,-0.1773715764284134,-0.4732711613178253,-0.04201449453830719,-0.2034439891576767,-0.6596640944480896,-0.09032940864562988,-0.21778084337711334,-0.7789768576622009,-0.13407717645168304,-0.22385062277317047,-0.8877090215682983,-0.16611851751804352,-0.0990140289068222,-0.5028603672981262,-0.04699735343456268,-0.12236233800649643,-0.7165846228599548,-0.0856064185500145,-0.13422685861587524,-0.8564164042472839,-0.12260887771844864,-0.14221273362636566,-0.9782265424728394,-0.151156947016716,-0.021230313926935196,-0.4884067177772522,-0.06269805133342743,-0.026493370532989502,-0.684631884098053,-0.10240533202886581,-0.03016314096748829,-0.8156593441963196,-0.1303020864725113,-0.037378765642642975,-0.9330348372459412,-0.15122772753238678,0.05791874974966049,-0.43820467591285706,-0.085485078394413,0.06867088377475739,-0.5979702472686768,-0.12155187875032425,0.07415372133255005,-0.7063689231872559,-0.13873091340065002,0.07459264993667603,-0.8088973164558411,-0.15122166275978088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.13289712369441986,-0.06486982107162476,-0.06073954701423645,-0.24225732684135437,-0.2001696228981018,-0.09190365672111511,-0.30191683769226074,-0.3331122398376465,-0.11887552589178085,-0.33287742733955383,-0.46598801016807556,-0.14375139772891998,-0.17623509466648102,-0.47837892174720764,-0.03775902837514877,-0.20108962059020996,-0.6650960445404053,-0.08460016548633575,-0.21576769649982452,-0.784701943397522,-0.1273985356092453,-0.22306492924690247,-0.8931866884231567,-0.15898922085762024,-0.09669113159179688,-0.5069708824157715,-0.04397447407245636,-0.11837348341941833,-0.7197802662849426,-0.08201204985380173,-0.13008517026901245,-0.8586580753326416,-0.11923499405384064,-0.13866233825683594,-0.979249119758606,-0.1477971374988556,-0.018638139590620995,-0.4916437864303589,-0.06066049262881279,-0.022242479026317596,-0.6864111423492432,-0.10062483698129654,-0.02579849399626255,-0.8161536455154419,-0.12829531729221344,-0.033425360918045044,-0.9314026236534119,-0.14875085651874542,0.060370393097400665,-0.44043630361557007,-0.08411700278520584,0.0724034458398819,-0.5990220308303833,-0.12042009085416794,0.07926908135414124,-0.7066755890846252,-0.13689979910850525,0.0811619684100151,-0.8078476786613464,-0.14854593575000763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.13179677724838257,-0.06487921625375748,-0.06138291582465172,-0.24141861498355865,-0.19821013510227203,-0.09438521414995193,-0.3033287227153778,-0.3269650936126709,-0.12308352440595627,-0.3339684009552002,-0.46000251173973083,-0.14974693953990936,-0.17642392218112946,-0.47690141201019287,-0.04118862748146057,-0.2044135332107544,-0.662445068359375,-0.08948256820440292,-0.22140830755233765,-0.7817642688751221,-0.1331617832183838,-0.23099638521671295,-0.8897877931594849,-0.16550077497959137,-0.09902937710285187,-0.5053841471672058,-0.04775218293070793,-0.12246190011501312,-0.7188042402267456,-0.08723757416009903,-0.1348654180765152,-0.8571299314498901,-0.12489950656890869,-0.1441774070262909,-0.9775340557098389,-0.15375354886054993,-0.022133907303214073,-0.48954901099205017,-0.06468311697244644,-0.02735436148941517,-0.6883290410041809,-0.10589838027954102,-0.031461916863918304,-0.8196369409561157,-0.13405121862888336,-0.03987647220492363,-0.93653404712677,-0.15502069890499115,0.05649542436003685,-0.4365676939487457,-0.08830219507217407,0.07073244452476501,-0.5956020355224609,-0.1256525069475174,0.07830159366130829,-0.704815149307251,-0.14282870292663574,0.0799827054142952,-0.8080899715423584,-0.15516363084316254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.12953422963619232,-0.060147371143102646,-0.06318318843841553,-0.2397237867116928,-0.19262352585792542,-0.09705852717161179,-0.3024216890335083,-0.3209104537963867,-0.12627148628234863,-0.33461931347846985,-0.45361074805259705,-0.15344268083572388,-0.17837312817573547,-0.4749148488044739,-0.043824203312397,-0.20570090413093567,-0.6597015261650085,-0.09171300381422043,-0.22388999164104462,-0.7780478596687317,-0.13519680500030518,-0.23396015167236328,-0.8840044140815735,-0.16752547025680542,-0.10070127993822098,-0.504765510559082,-0.049626950174570084,-0.12498348951339722,-0.7179954648017883,-0.08872415870428085,-0.13759371638298035,-0.8573224544525146,-0.12673327326774597,-0.14584800601005554,-0.9768978357315063,-0.15620157122612,-0.02359643764793873,-0.48978540301322937,-0.06587300449609756,-0.029200047254562378,-0.6889941692352295,-0.10609109699726105,-0.03263122960925102,-0.820649266242981,-0.1356572061777115,-0.03989105299115181,-0.9375127553939819,-0.15822623670101166,0.05461785942316055,-0.4381772577762604,-0.08896101266145706,0.06190464273095131,-0.5957280397415161,-0.12636370956897736,0.06400278955698013,-0.7041429281234741,-0.1454009860754013,0.06081957742571831,-0.8069745302200317,-0.15946558117866516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.133184552192688,-0.0591639019548893,-0.06365948915481567,-0.2443821132183075,-0.19359788298606873,-0.09598440676927567,-0.304412305355072,-0.32574430108070374,-0.12359769642353058,-0.3367825448513031,-0.4583696722984314,-0.149167999625206,-0.17921192944049835,-0.47647547721862793,-0.04039835184812546,-0.2056080400943756,-0.6621824502944946,-0.0874822586774826,-0.22103887796401978,-0.781359076499939,-0.1306726038455963,-0.22850744426250458,-0.8888322114944458,-0.1625388264656067,-0.10062630474567413,-0.5064905881881714,-0.04532817751169205,-0.1231863722205162,-0.7192758917808533,-0.0831773579120636,-0.13461357355117798,-0.8583766222000122,-0.12014874070882797,-0.1411740779876709,-0.9787372350692749,-0.14880666136741638,-0.023736512288451195,-0.49200350046157837,-0.06112123280763626,-0.029632393270730972,-0.691336989402771,-0.10023409873247147,-0.03286026418209076,-0.8218769431114197,-0.1282137930393219,-0.03905990719795227,-0.9386188387870789,-0.14938995242118835,0.054707206785678864,-0.4416634142398834,-0.0840548500418663,0.06140342727303505,-0.6021735668182373,-0.11993612349033356,0.06331655383110046,-0.7101672887802124,-0.13737422227859497,0.06012924015522003,-0.811821460723877,-0.1501394659280777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.1323762983083725,-0.06180178374052048,-0.06065748631954193,-0.2431308925151825,-0.19684457778930664,-0.09235262125730515,-0.30597707629203796,-0.32798439264297485,-0.12022111564874649,-0.33687248826026917,-0.45914584398269653,-0.14592458307743073,-0.17809456586837769,-0.4744848608970642,-0.035555627197027206,-0.20214605331420898,-0.659271776676178,-0.083302803337574,-0.2180279940366745,-0.7791226506233215,-0.12710754573345184,-0.22515849769115448,-0.8862027525901794,-0.15903258323669434,-0.10161975771188736,-0.506153404712677,-0.041764918714761734,-0.12185854464769363,-0.7191669344902039,-0.07932043820619583,-0.13283836841583252,-0.8597914576530457,-0.11539289355278015,-0.13877639174461365,-0.979941189289093,-0.14302568137645721,-0.02643822506070137,-0.492357075214386,-0.058824971318244934,-0.031700603663921356,-0.6944231390953064,-0.09610098600387573,-0.03442520648241043,-0.8237766027450562,-0.12114433199167252,-0.04014744609594345,-0.9382299184799194,-0.14022552967071533,0.049931369721889496,-0.44106635451316833,-0.08305755257606506,0.050605811178684235,-0.5986648797988892,-0.11706443876028061,0.04807614907622337,-0.705774188041687,-0.13213269412517548,0.04163077846169472,-0.8061166405677795,-0.14293734729290009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.13115254044532776,-0.0636267438530922,-0.062019575387239456,-0.2413768619298935,-0.1985822319984436,-0.09444369375705719,-0.30621522665023804,-0.3296721875667572,-0.12288273125886917,-0.34026211500167847,-0.46159958839416504,-0.14913435280323029,-0.17890137434005737,-0.47612231969833374,-0.03654458001255989,-0.20277222990989685,-0.6631156802177429,-0.08435381203889847,-0.21756064891815186,-0.7835283875465393,-0.12825973331928253,-0.22354722023010254,-0.8914532661437988,-0.1603228896856308,-0.1015431359410286,-0.5070186257362366,-0.04215146228671074,-0.12350112199783325,-0.7206107378005981,-0.07921293377876282,-0.13345162570476532,-0.8606849312782288,-0.11498774588108063,-0.13834832608699799,-0.9800412058830261,-0.14275483787059784,-0.025569221004843712,-0.49245551228523254,-0.058873098343610764,-0.03346395865082741,-0.6947904229164124,-0.09545554965734482,-0.036568429321050644,-0.8246204257011414,-0.12055225670337677,-0.0422484464943409,-0.939400851726532,-0.14004077017307281,0.05198138952255249,-0.44138815999031067,-0.0829935297369957,0.049747928977012634,-0.6002751588821411,-0.11671020835638046,0.04495091736316681,-0.707807183265686,-0.13233019411563873,0.03658292070031166,-0.8082783818244934,-0.14383786916732788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.129431813955307,-0.0675201565027237,-0.06054900586605072,-0.2388411909341812,-0.20278342068195343,-0.09157887101173401,-0.301161527633667,-0.335580050945282,-0.11889903247356415,-0.3360588550567627,-0.46598199009895325,-0.14412163197994232,-0.17476651072502136,-0.4773443043231964,-0.03369691222906113,-0.19788943231105804,-0.6631613969802856,-0.08159318566322327,-0.21225495636463165,-0.7841899991035461,-0.12565356492996216,-0.21809491515159607,-0.8928276300430298,-0.15750515460968018,-0.09798013418912888,-0.5087432265281677,-0.03929682821035385,-0.11788643151521683,-0.7216203808784485,-0.07632815092802048,-0.12602883577346802,-0.8615109920501709,-0.11143939197063446,-0.1291881650686264,-0.9819265007972717,-0.1383141428232193,-0.022660652175545692,-0.49547532200813293,-0.056008998304605484,-0.030078748241066933,-0.6967298984527588,-0.092703677713871,-0.033381760120391846,-0.8255385756492615,-0.1163158118724823,-0.039060574024915695,-0.9393028020858765,-0.1340559720993042,0.054457247257232666,-0.44624340534210205,-0.08009804785251617,0.05164837837219238,-0.6060616374015808,-0.11298637092113495,0.047030556946992874,-0.7135136127471924,-0.12681157886981964,0.038607921451330185,-0.8130006790161133,-0.13660091161727905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.130763977766037,-0.06581506133079529,-0.060858335345983505,-0.24001885950565338,-0.1992284059524536,-0.09220118820667267,-0.3027670979499817,-0.3304542005062103,-0.11976734548807144,-0.33942627906799316,-0.4607528746128082,-0.1453104466199875,-0.1764475256204605,-0.4780944883823395,-0.034150052815675735,-0.19980981945991516,-0.6631219387054443,-0.08122927695512772,-0.21348731219768524,-0.782973051071167,-0.12516750395298004,-0.2187461256980896,-0.8915583491325378,-0.15712277591228485,-0.09933745861053467,-0.509746789932251,-0.039608798921108246,-0.11976692825555801,-0.7224283814430237,-0.07530425488948822,-0.12844234704971313,-0.8617317080497742,-0.11012807488441467,-0.13238349556922913,-0.981658399105072,-0.13719096779823303,-0.023463618010282516,-0.49682724475860596,-0.056184813380241394,-0.03255704045295715,-0.697568416595459,-0.09137742966413498,-0.037151165306568146,-0.8274869322776794,-0.11543944478034973,-0.04408896714448929,-0.9426476955413818,-0.13404972851276398,0.054910700768232346,-0.44783851504325867,-0.08022825419902802,0.050319742411375046,-0.6081517338752747,-0.11220362782478333,0.04410339146852493,-0.7159632444381714,-0.1262492835521698,0.03418950363993645,-0.8164272308349609,-0.13653257489204407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.13226282596588135,-0.06403423100709915,-0.0603727288544178,-0.24258750677108765,-0.19972766935825348,-0.09198003262281418,-0.3064364194869995,-0.3310018479824066,-0.12004414200782776,-0.33823534846305847,-0.4634861350059509,-0.14611928164958954,-0.1773412525653839,-0.47847726941108704,-0.034579548984766006,-0.20137913525104523,-0.6655028462409973,-0.08243779093027115,-0.21524792909622192,-0.7858518958091736,-0.12651361525058746,-0.22046944499015808,-0.8943393230438232,-0.15842892229557037,-0.09914989769458771,-0.510234534740448,-0.04047219455242157,-0.12068116664886475,-0.7227957844734192,-0.07705651223659515,-0.12908658385276794,-0.8619550466537476,-0.11178362369537354,-0.13254983723163605,-0.981437623500824,-0.13860264420509338,-0.022596947848796844,-0.49825918674468994,-0.057482458651065826,-0.03278450295329094,-0.6971996426582336,-0.09287777543067932,-0.037038277834653854,-0.8262799978256226,-0.11616744846105576,-0.043554846197366714,-0.9402117729187012,-0.13425618410110474,0.055790092796087265,-0.45119526982307434,-0.08199989050626755,0.05024956911802292,-0.611065685749054,-0.11361648142337799,0.044478561729192734,-0.7178568840026855,-0.12705126404762268,0.035190753638744354,-0.8171083331108093,-0.13694316148757935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.13009539246559143,-0.06451251357793808,-0.06236380338668823,-0.23945525288581848,-0.19768115878105164,-0.0954771637916565,-0.3010122776031494,-0.3292938470840454,-0.12429892271757126,-0.33055436611175537,-0.46161404252052307,-0.15090911090373993,-0.17500700056552887,-0.4751620292663574,-0.039009761065244675,-0.19733554124832153,-0.6627717018127441,-0.0877615362405777,-0.2101932317018509,-0.7836393117904663,-0.13213953375816345,-0.2151949405670166,-0.8919144868850708,-0.1640351265668869,-0.09800305962562561,-0.5067055821418762,-0.04392286762595177,-0.11653554439544678,-0.7213960886001587,-0.08111987262964249,-0.12590038776397705,-0.8613445162773132,-0.11612778902053833,-0.13139750063419342,-0.9809543490409851,-0.1430499404668808,-0.02277267351746559,-0.49457496404647827,-0.05978952720761299,-0.029398955404758453,-0.6973116993904114,-0.09552007168531418,-0.03400531783699989,-0.8284569382667542,-0.11926990002393723,-0.04108961671590805,-0.9431257247924805,-0.13761670887470245,0.053972769528627396,-0.44659537076950073,-0.08316809684038162,0.051976460963487625,-0.6075723171234131,-0.11493779718875885,0.047140948474407196,-0.7152024507522583,-0.12838606536388397,0.03834642842411995,-0.8139593005180359,-0.13817450404167175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.13291606307029724,-0.06494422256946564,-0.059772882610559464,-0.2420613020658493,-0.2007390260696411,-0.09072615206241608,-0.3035719096660614,-0.33248063921928406,-0.11808986216783524,-0.33335158228874207,-0.46403807401657104,-0.14332574605941772,-0.17574115097522736,-0.4775882661342621,-0.03377029299736023,-0.19767390191555023,-0.6656380295753479,-0.0810784250497818,-0.21035344898700714,-0.7865092754364014,-0.12455873936414719,-0.21486897766590118,-0.8940842747688293,-0.15573331713676453,-0.0978124812245369,-0.5091705918312073,-0.03947117179632187,-0.11656148731708527,-0.7237271070480347,-0.07565172016620636,-0.125076025724411,-0.8636191487312317,-0.1098208948969841,-0.12903490662574768,-0.9822988510131836,-0.1357899308204651,-0.02147189900279045,-0.4972671568393707,-0.056137289851903915,-0.02973218448460102,-0.7003125548362732,-0.09115348011255264,-0.03460298106074333,-0.8314143419265747,-0.11387839913368225,-0.041465651243925095,-0.9459530115127563,-0.13110630214214325,0.05668235942721367,-0.44956353306770325,-0.08019978553056717,0.0527484230697155,-0.6122390031814575,-0.11118940263986588,0.0467841662466526,-0.7206772565841675,-0.12374432384967804,0.037261635065078735,-0.8200172185897827,-0.13261352479457855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.1314394176006317,-0.0693778246641159,-0.059267785400152206,-0.24000021815299988,-0.2027609646320343,-0.09033150970935822,-0.3002164661884308,-0.332559198141098,-0.11814103275537491,-0.33054494857788086,-0.4635502099990845,-0.14390671253204346,-0.17401419579982758,-0.4776443541049957,-0.031389109790325165,-0.1965489536523819,-0.6606906056404114,-0.07896560430526733,-0.20901097357273102,-0.7798649668693542,-0.12358250468969345,-0.21321658790111542,-0.8879669308662415,-0.15565581619739532,-0.09806069731712341,-0.5096455812454224,-0.03768191486597061,-0.11770599335432053,-0.7214525938034058,-0.07367876172065735,-0.1271086186170578,-0.8613749146461487,-0.10868901759386063,-0.13147039711475372,-0.9820000529289246,-0.1356150209903717,-0.023540865629911423,-0.49767205119132996,-0.05513102561235428,-0.030599769204854965,-0.6980510950088501,-0.09001179039478302,-0.03424392268061638,-0.8288519382476807,-0.11353559046983719,-0.03953109681606293,-0.9434685707092285,-0.13154424726963043,0.05295291543006897,-0.4498443603515625,-0.08005634695291519,0.049876220524311066,-0.6114725470542908,-0.11074398458003998,0.04522179067134857,-0.7192859649658203,-0.12335973232984543,0.037137165665626526,-0.8183800578117371,-0.132550448179245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.13175606727600098,-0.06589840352535248,-0.06146030128002167,-0.24238398671150208,-0.2013930380344391,-0.09303877502679825,-0.3039321303367615,-0.33432239294052124,-0.1206890419125557,-0.33455729484558105,-0.46626728773117065,-0.1462206393480301,-0.17698226869106293,-0.4767151176929474,-0.03485867753624916,-0.19913387298583984,-0.6621173620223999,-0.08293351531028748,-0.21208910644054413,-0.7820899486541748,-0.12745095789432526,-0.2175510674715042,-0.8905251026153564,-0.1597435027360916,-0.10050419718027115,-0.5085510611534119,-0.040230926126241684,-0.11904390156269073,-0.7213304042816162,-0.0771934986114502,-0.12839750945568085,-0.8604395389556885,-0.11274505406618118,-0.133779838681221,-0.9810526967048645,-0.14013805985450745,-0.02581656165421009,-0.4959384500980377,-0.05675436556339264,-0.03286609426140785,-0.6968852877616882,-0.09295867383480072,-0.0371708944439888,-0.8276346921920776,-0.11724214255809784,-0.04405505210161209,-0.9432804584503174,-0.13585080206394196,0.050764571875333786,-0.44688722491264343,-0.08074168115854263,0.04791131243109703,-0.6075239181518555,-0.11305445432662964,0.04318631440401077,-0.7152059078216553,-0.1268446147441864,0.034599680453538895,-0.8152108788490295,-0.13693925738334656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,0.0,0.0,0.0,-0.1320672333240509,-0.06704919785261154,-0.06132080405950546,-0.24035115540027618,-0.20068134367465973,-0.09299877285957336,-0.30082255601882935,-0.33176711201667786,-0.12082257866859436,-0.3316207826137543,-0.46294763684272766,-0.14654041826725006,-0.1724778711795807,-0.478524386882782,-0.034266117960214615,-0.19436568021774292,-0.6642606854438782,-0.08220413327217102,-0.20677314698696136,-0.7840355634689331,-0.12681201100349426,-0.21142393350601196,-0.891931414604187,-0.15903285145759583,-0.095772884786129,-0.5092378258705139,-0.03954277187585831,-0.114116370677948,-0.72268146276474,-0.07627663761377335,-0.12319732457399368,-0.8621423244476318,-0.11203786730766296,-0.12835738062858582,-0.9818810820579529,-0.13940568268299103,-0.02064495161175728,-0.4963628351688385,-0.05597687140107155,-0.028267454355955124,-0.6967297196388245,-0.09204352647066116,-0.03226986899971962,-0.8283417820930481,-0.11682533472776413,-0.038343220949172974,-0.9440122842788696,-0.13562999665737152,0.056444402784109116,-0.44734564423561096,-0.07987332344055176,0.05390870198607445,-0.6069155335426331,-0.1121034324169159,0.04927544295787811,-0.713725745677948,-0.12601473927497864,0.041293151676654816,-0.8124399781227112,-0.1360473781824112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
